,classification_id,user_id,workflow_id,annotations,subject_ids,original_annotations
6772,389633677,2400608,20494,clear host,71287105, no clear host
6773,389633677,2400608,20494,extended lobe,71287105, extended lobe
6774,389633677,2400608,20494,edge peaks,71287105, edge peaks
6775,389633677,2400608,20494,central peak,71287105, central peak
6776,389633677,2400608,20494,bent,71287105, bent
6777,389633677,2400608,20494,bridges,71287105, bridges
6778,389633677,2400608,20494,bumpy edge,71287105, bumpy edge
6779,389633677,2400608,20494,smooth,71287105, smooth
6780,389633947,2400608,20494,straight,71287213,straight
6781,389633947,2400608,20494,peaks,71287213, three peaks
6782,389633947,2400608,20494,central peak,71287213, central peak
6783,389633947,2400608,20494,edge peaks,71287213, edge peaks
6784,389633947,2400608,20494,clear host,71287213, no clear host
6785,389633947,2400608,20494,bridges,71287213, bridges
6786,389633947,2400608,20494,bumpy edges,71287213, bumpy edges
6787,389634432,2400608,20494,peaks,71287009,three peaks
6788,389634432,2400608,20494,chaotic,71287009, chaotic
6789,389634432,2400608,20494,diffuse,71287009, diffuse emission
6790,389634432,2400608,20494,bumpy edge,71287009, bumpy edge
6791,389634432,2400608,20494,bridges,71287009, bridges
6792,389634432,2400608,20494,asymmetric brightness,71287009, asymmetric brightness
6793,389635381,2400608,20494,unclear host,71287085,unclear host
6794,389635381,2400608,20494,elongated peak,71287085, elongated peak
6795,389635381,2400608,20494,bent,71287085, bent
6796,389635381,2400608,20494,single peak,71287085, single peak
6797,389635381,2400608,20494,single component,71287085, single component
6798,389635381,2400608,20494,unclear component grouping,71287085, unclear source component grouping
6799,389635474,2400608,20494,single component,71287128,single component
6800,389635474,2400608,20494,bumpy edge,71287128, bumpy edge
6801,389635474,2400608,20494,simple,71287128, simple
6802,389635979,2400608,20494,extended,71287095,extended
6803,389635979,2400608,20494,diffuse,71287095, diffuse emission
6804,389635979,2400608,20494,multiple peaks,71287095, multiple peaks
6805,389635979,2400608,20494,extends outside frame,71287095, source extends outside of frame
6806,389635979,2400608,20494,cutout small,71287095, cutout too small
6807,389635979,2400608,20494,clear host,71287095, no clear host
6808,389635979,2400608,20494,tails,71287095, tails
6809,389635979,2400608,20494,peaks,71287095, peaks
6810,389635979,2400608,20494,bent,71287095, bent
6811,389636491,2400608,20494,clear host,71287062,no clear host
6812,389636491,2400608,20494,bend,71287062, bend
6813,389636491,2400608,20494,elongated tail,71287062, elongated tail
6814,389636491,2400608,20494,asymmetric,71287062, asymmetric
6815,389637747,2400608,20494,extended host,71287130,extended host
6816,389637747,2400608,20494,overlapping host,71287130, overlapping host
6817,389637747,2400608,20494,single peak,71287130, single peak
6818,389637747,2400608,20494,oblong,71287130, oblong
6819,389639048,2400608,20494,extended host,71287021,extended host
6820,389639048,2400608,20494,single component,71287021, single component
6821,389639048,2400608,20494,alignment host,71287021, alignment with host
6822,389639048,2400608,20494,oblong,71287021, oblong
6823,389639048,2400608,20494,amorphous blob,71287021, amorphous blob
6824,389639427,2400608,20494,strong bend,71287126,strong bend
6825,389639427,2400608,20494,clear host,71287126, clear host
6826,389639427,2400608,20494,diffuse,71287126, diffuse emission
6827,389639427,2400608,20494,large,71287126, large source
6828,389639427,2400608,20494,cut small,71287126, cut out too small
6829,389639427,2400608,20494,multiple peaks,71287126, multiple peaks
6830,389639427,2400608,20494,bent lobe,71287126, bent lobe
6831,389639427,2400608,20494,diffuse,71287126, diffuse emission
6832,389639427,2400608,20494,bridges,71287126, bridges
6833,389639427,2400608,20494,extended peak,71287126, extended peak
6834,389639427,2400608,20494,bent peak,71287126, bent peak
6835,389639577,2400608,20494,single component,71287049,single component
6836,389639577,2400608,20494,clear host,71287049, clear host
6837,389639577,2400608,20494,amorphous blob,71287049, amorphous blob
6838,389639577,2400608,20494,bumpy edge,71287049, bumpy edge
6839,389639577,2400608,20494,tail,71287049, tail
6840,389639577,2400608,20494,central peak,71287049, central peak
6841,389639791,2400608,20494,clear host,71287026,no clear host
6842,389639791,2400608,20494,single component,71287026, single component
6843,389639791,2400608,20494,high noise,71287026, high noise
6844,389639791,2400608,20494,amorphous blob,71287026, amorphous blob
6845,389640014,2400608,20494,single component,71287158,single component
6846,389640014,2400608,20494,clear host,71287158, clear host
6847,389640014,2400608,20494,centre peak,71287158, centre peak
6848,389640014,2400608,20494,tails,71287158, tails
6849,389640014,2400608,20494,straight,71287158, straight
6850,389640205,2400608,20494,extended host,71287012,extended host
6851,389640205,2400608,20494,asymmetric,71287012, asymmetric
6852,389640205,2400608,20494,aligned host,71287012, aligned with host
6853,389640205,2400608,20494,single component,71287012, single component
6854,389640205,2400608,20494,single peak,71287012, single peak
6855,389641074,2400608,20494,large,71287042,large source
6856,389641074,2400608,20494,cutout small,71287042, cutout too small
6857,389641074,2400608,20494,outside cutout,71287042, source outside of cutout
6858,389641074,2400608,20494,peaks,71287042, two peaks
6859,389641074,2400608,20494,tails,71287042, tails
6860,389641074,2400608,20494,bumpy edges,71287042, bumpy edges
6861,389641074,2400608,20494,clear host,71287042, no clear host
6862,389641926,2400608,20494,clear host,71287287,clear host
6863,389641926,2400608,20494,peaks,71287287, two peaks
6864,389641926,2400608,20494,chaotic edges,71287287, chaotic edges
6865,389641926,2400608,20494,peak edge,71287287, peak at edge
6866,389641926,2400608,20494,bridge,71287287, bridge
6867,389641926,2400608,20494,bent,71287287, bent
6868,389642326,2400608,20494,extended host,71287231,extended host
6869,389642326,2400608,20494,amorphous blob,71287231, amorphous blob
6870,389642326,2400608,20494,aligned host,71287231, aligned with host
6871,389642326,2400608,20494,edge bumps,71287231, edge bumps
6872,389643950,2400608,20494,clear host,71287279,clear host
6873,389643950,2400608,20494,peaks,71287279, three peaks
6874,389643950,2400608,20494,extended peaks,71287279, extended peaks
6875,389643950,2400608,20494,peaks edge,71287279, peaks at edge
6876,389643950,2400608,20494,bleeding edge,71287279, bleeding edge
6878,389644088,2400608,20494,single peak,71287127,single peak
6879,389644088,2400608,20494,single bump,71287127, single bump
6880,389644088,2400608,20494,clear host,71287127, no clear host
6881,389644611,2400608,20494,clear host,71287006,no clear host
6882,389644611,2400608,20494,peaks,71287006, three peaks
6883,389644611,2400608,20494,chaotic surrounding,71287006, chaotic surrounding
6884,389644611,2400608,20494,bridges,71287006, bridges
6885,389644611,2400608,20494,bumpy edge,71287006, bumpy edge
6886,389644611,2400608,20494,straight,71287006, straight
6887,389645156,2400608,20494,extended,71287230,extended source
6888,389645156,2400608,20494,clear host,71287230, no clear host
6889,389645156,2400608,20494,diffuse tails,71287230, diffuse tails
6890,389645156,2400608,20494,filament,71287230, filament
6891,389645156,2400608,20494,edge bumps,71287230, edge bumps
6892,389645156,2400608,20494,bent,71287230, bent
6893,389645156,2400608,20494,strong centre,71287230, strong centre
6894,389645156,2400608,20494,central peak,71287230, central peak
6895,389645257,2400608,20494,extended host,71287182,extended host
6896,389645257,2400608,20494,aligned,71287182, aligned emission
6897,389645257,2400608,20494,amorphous blob,71287182, amorphous blob
6898,389645257,2400608,20494,extended peak,71287182, extended peak
6899,389645916,2400608,20494,single peak,71287097,single peak
6900,389645916,2400608,20494,simple,71287097, simple
6901,389645916,2400608,20494,clear host,71287097, clear host
6902,389646072,2400608,20494,extended host,71287278,extended host
6903,389646072,2400608,20494,aligned peak,71287278, aligned peak
6904,389646072,2400608,20494,diffuse peak,71287278, diffuse peak
6905,389646072,2400608,20494,diffuse edge,71287278, diffuse edge
6906,389646072,2400608,20494,sided component,71287278, one sided component
6907,389646314,2400608,20494,edge image,71287110,edge of image
6908,389646314,2400608,20494,image failure,71287110, image failure
6909,389646314,2400608,20494,elongated peak,71287110, elongated peak
6910,389646314,2400608,20494,bent tail,71287110, bent tail
6911,389646314,2400608,20494,bumpy edge,71287110, bumpy edge
6912,389646314,2400608,20494,bent,71287110, bent
6913,389646509,2400608,20494,single peak,71287224,single peak
6914,389646509,2400608,20494,diffuse edge,71287224, diffuse edge
6915,389646509,2400608,20494,bumpy edge,71287224, bumpy edge
6916,389646509,2400608,20494,sided peak,71287224, one sided peak
6917,389646509,2400608,20494,clear host,71287224, no clear host
6918,389646866,2400608,20494,image edge cutout small,71287001,image edge cutout too small
6919,389646866,2400608,20494,large,71287001, large source
6920,389646866,2400608,20494,diffuse tails,71287001, diffuse tails
6921,389646866,2400608,20494,chaotic edges,71287001, chaotic edges
6922,389646866,2400608,20494,peaks,71287001, two peaks
6923,389646866,2400608,20494,extended tail,71287001, extended tail
6924,389646866,2400608,20494,slightly bent,71287001, slightly bent
6925,389646866,2400608,20494,bridges,71287001, bridges
6926,389646866,2400608,20494,turbulent,71287001, turbulent
6927,389647306,2400608,20494,clear host,71287114,clear host
6928,389647306,2400608,20494,extended host,71287114, extended host
6929,389647306,2400608,20494,aligned peak,71287114, aligned peak
6930,389647306,2400608,20494,elongated tails,71287114, elongated tails
6931,389647306,2400608,20494,straight,71287114, straight
6932,389647306,2400608,20494,peaks,71287114, two peaks
6933,389647306,2400608,20494,diffuse lobe,71287114, diffuse lobe
6934,389647306,2400608,20494,extended lobe,71287114, extended lobe
6935,389647824,2400608,20494,simple single peak,71287243,simple single peak
6936,389647824,2400608,20494,slightly asymmetric,71287243, slightly asymmetric
6937,389647824,2400608,20494,clear host,71287243, no clear host
6938,390246076,2400608,20494,multiple peaks,71287290,multiple peaks
6939,390246076,2400608,20494,extended tail,71287290, extended tail
6940,390246076,2400608,20494,uncertain host,71287290, uncertain host
6941,390246076,2400608,20494,bumpy edge,71287290, bumpy edge
6942,390246076,2400608,20494,asymetric,71287290, asymetric
6943,390246076,2400608,20494,diffuse,71287290, diffuse emission
6944,390246076,2400608,20494,bridgepeaks edge,71287290, bridgepeaks at edge
6945,390246076,2400608,20494,peak centre,71287290, peak in centre
6946,390246299,2400608,20494,image edge,71287093,image edge
6947,390246299,2400608,20494,cutout small,71287093, cutout too small
6948,390246299,2400608,20494,large,71287093, large source
6949,390246299,2400608,20494,multiple components,71287093, multiple components
6950,390246299,2400608,20494,bridges,71287093, no bridges
6951,390246299,2400608,20494,peaks,71287093, three peaks
6952,390246299,2400608,20494,bumpy edges,71287093, bumpy edges
6953,390246299,2400608,20494,extended peak,71287093, extended peak
6954,390246299,2400608,20494,edge peaks,71287093, two edge peaks
6955,390246299,2400608,20494,central peak,71287093, one central peak
6956,390246299,2400608,20494,clear host,71287093, clear host
6957,390246584,2400608,20494,bumpy edge,71287286,bumpy edge
6958,390246584,2400608,20494,asymmetric brightness,71287286, asymmetric brightness
6959,390246584,2400608,20494,peaks,71287286, two peaks
6960,390246584,2400608,20494,clear host,71287286, clear host
6961,390246584,2400608,20494,elongated edge tail,71287286, elongated edge tail
6962,390246584,2400608,20494,diffuse edge,71287286, diffuse edge
6963,390246584,2400608,20494,broad extension,71287286, broad extension
6964,390247204,2400608,20494,single peak,71287070,single peak
6965,390247204,2400608,20494,elongated tail,71287070, elongated tail
6966,390247204,2400608,20494,bent,71287070, bent
6967,390247204,2400608,20494,uncertain hosts,71287070, uncertain hosts
6968,390247204,2400608,20494,small,71287070, small source
6969,390247204,2400608,20494,single tail,71287070, single tail
6970,390247204,2400608,20494,elongated peak,71287070, elongated peak
6971,390248040,2400608,20494,uncertain host,71287140,uncertain host
6972,390248040,2400608,20494,cutout small,71287140, cutout too small
6973,390248040,2400608,20494,uncertain component correlation,71287140, uncertain component correlation
6974,390248040,2400608,20494,uncertain component grouping,71287140, uncertain component grouping
6975,390248040,2400608,20494,bent,71287140, bent
6976,390248040,2400608,20494,single peak,71287140, single peak
6977,390248040,2400608,20494,elongated peak,71287140, elongated peak
6978,390248040,2400608,20494,,71287140,
